X,Y,objectid,crn,arrival_tm,automobile_count,belted_death_count,belted_susp_serious_inj_count,bicycle_count,bicycle_death_count,bicycle_susp_serious_inj_count,bus_count,chldpas_death_count,chldpas_susp_serious_inj_count,collision_type,comm_veh_count,cons_zone_spd_lim,county,crash_month,crash_year,day_of_week,dec_latitude,dec_longitude,dispatch_tm,district,driver_count_16yr,driver_count_17yr,driver_count_18yr,driver_count_19yr,driver_count_20yr,driver_count_50_64yr,driver_count_65_74yr,driver_count_75plus,est_hrs_closed,fatal_count,heavy_truck_count,horse_buggy_count,hour_of_day,illumination,injury_count,intersection_related_x,intersect_type,lane_closed,latitude,ln_close_dir,location_type,longitude,max_severity_level,mcycle_death_count,mcycle_susp_serious_inj_count,motorcycle_count,municipality,nonmotr_count,nonmotr_death_count,nonmotr_susp_serious_inj_count,ntfy_hiwy_maint,ped_count,ped_death_count,ped_susp_serious_inj_count,person_count,police_agcy,possible_inj_count,rdwy_surf_type_cd,relation_to_road,roadway_cleared,road_condition,sch_bus_ind,sch_zone_ind,secondary_crash,small_truck_count,spec_juris_cd,susp_minor_inj_count,susp_serious_inj_count,suv_count,tcd_func_cd,tcd_type,tfc_detour_ind,time_of_day,total_units,tot_inj_count,unbelted_occ_count,unb_death_count,unb_susp_serious_inj_count,unk_inj_deg_count,unk_inj_per_count,urban_rural,van_count,vehicle_count,weather1,weather2,workers_pres,work_zone_ind,work_zone_loc,work_zone_type,wz_close_detour,wz_flagger,wz_law_offcr_ind,wz_ln_closure,wz_moving,wz_other,wz_shlder_mdn,wz_workers_inj_killed,aggressive_driving,alcohol_related,angle_crash,atv,atv_route,backup_congestion,backup_nonrecurring,backup_prior,bicycle,cell_phone,child_passenger,comm_vehicle,core_network,cross_median,curved_road,curve_dvr_error,deer_related,distracted,drinking_driver,driver_16yr,driver_17yr,driver_18yr,driver_19yr,driver_20yr,driver_50_64yr,driver_65_74yr,driver_75plus,drugged_driver,drug_related,fatal,fatal_or_susp_serious_inj,fatigue_asleep,federal_aid_route,fire_in_vehicle,hazardous_truck,hit_barrier,hit_bridge,hit_deer,hit_embankment,hit_fixed_object,hit_gdrail,hit_gdrail_end,hit_parked_vehicle,hit_pole,hit_roadway_equipment,hit_run,hit_temp_construction_barrier,hit_traffic_island,hit_tree_shrub,hit_utility_pole,horse_buggy,ho_oppdir_sdswp,hvy_truck_related,icy_road,illegal_drug_related,illumination_dark,impaired_driver,impaired_nonmotorist,injury,injury_or_fatal,intersection,intersection_related_y,interstate,lane_departure,left_turn,limit_65mph,limit_70mph,local_road,local_road_only,marijuana_drugged_driver,marijuana_related,mature_driver,mc_drinking_driver,motorcycle,multiple_vehicle,nhtsa_agg_driving,non_intersection,no_clearance,opioid_related,other_freeway_expressway,overturned,pedestrian,phantom_vehicle,possible_injury,property_damage_only,psp_reported,ramp,ramp_segment,ramp_terminal,rear_end,roundabout,running_red_lt,running_stop_sign,rural,school_bus,school_bus_related,school_bus_unit,school_zone,shldr_related,signalized_int,single_vehicle,snowmobile,snow_slush_road,speeding,speeding_related,speed_change_lane,state_road,stop_controlled_int,sudden_deer,suspected_minor_injury,suspected_serious_injury,sv_run_off_rd,tailgating,train,train_trolley,trolley,turnpike,unbelted,underage_drnk_drv,unlicensed,unsignalized_int,urban,vehicle_failure,vehicle_towed,vulnerable_road_user,vulnerable_road_user_fatal,wet_road,work_zone,young_driver
-8366820.659,4876890.87,26,2020036939,1734,1,0,0,0,0,0,0,0,0,8,0,,46,5,2020,7,40.075293,-75.160427,1730,6,0,0,0,0,0,0,0,0,,0,0,0,,,1,,1,,40 04:31.053,5,0,75 09:37.536,2,0,0,0,46102,1,0,1,N,1,0,1,2,46102,0,,1,30,1,N,N,N,0,,0,1,0,,2,Y,,2,1,0,0,0,0,0,2,0,1,,,,N,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
-8364631.115,4875262.234,27,2020036938,31,1,0,0,0,0,0,0,0,0,7,0,,46,5,2020,6,40.064097,-75.140758,29,6,0,0,0,0,0,0,0,0,,0,0,0,,,2,,2,,40 03:50.750,,0,75 08:26.727,3,0,0,0,46102,0,0,0,N,0,0,0,3,46102,0,,4,,9,N,N,N,0,,2,0,0,,2,,,1,2,0,0,0,0,0,2,0,1,,,,N,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
-8376949.511,4864410.909,28,2020041272,750,0,0,0,0,0,0,0,0,0,4,0,,46,5,2020,2,39.989453,-75.251416,745,6,0,0,0,0,0,1,0,0,,0,0,0,,,0,,2,,39 59:22.029,2,0,75 15:05.097,0,0,0,0,46104,0,0,0,N,0,0,0,2,46104,0,,1,830,9,N,N,N,0,,0,0,2,,2,N,,2,0,0,0,0,0,0,2,0,2,,,,N,,,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
-8368068.217,4877853.253,29,2020041351,256,1,0,0,0,0,0,0,0,0,7,0,,46,5,2020,2,40.081908,-75.171634,254,6,0,0,0,0,0,0,0,0,,0,0,0,,,0,,2,,40 04:54.867,,0,75 10:17.881,0,0,0,0,46102,0,0,0,N,0,0,0,1,46102,0,,5,,1,N,N,N,0,,0,0,0,,2,,,1,0,0,0,0,0,0,2,0,1,,,,N,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
-8358639.008,4877382.016,30,2020004065,1702,1,0,0,0,0,0,0,0,0,4,0,,46,1,2020,3,40.078669,-75.08693,1701,6,0,0,0,0,0,1,1,0,,0,0,0,,,1,N,2,,40 04:43.208,,0,75 05:12.947,8,0,0,0,46418,0,0,0,N,0,0,0,3,46418,0,,1,,9,N,N,N,0,,0,0,1,,3,,,2,1,0,0,0,1,0,2,0,2,,,,N,,,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
-8367879.531,4877686.229,31,2020004980,2109,1,0,0,0,0,0,0,0,0,4,0,,46,1,2020,6,40.08076,-75.169939,2105,6,0,0,0,0,0,0,0,0,,0,0,0,,,1,,1,,40 04:50.736,,0,75 10:11.782,3,0,0,0,46102,0,0,0,N,0,0,0,3,46102,0,,1,,1,N,N,N,0,,1,0,1,,2,,,2,1,0,0,0,0,0,2,0,2,,3,,N,,,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
-8364469.702,4875155.762,32,2020062479,442,0,0,0,0,0,0,0,0,0,7,0,,46,7,2020,6,40.063365,-75.139308,439,6,0,0,0,0,0,1,0,0,,1,0,0,,,0,N,3,,40 03:48.113,7,0,75 08:21.507,1,0,0,0,46102,0,0,0,N,0,0,0,1,46102,0,2,4,958,9,N,N,N,1,0,0,0,0,,2,Y,,1,0,1,1,0,0,0,2,0,1,,,,N,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
-8359020.277,4875436.053,33,2020022668,1835,2,0,0,0,0,0,0,0,0,4,0,,46,2,2020,3,40.065292,-75.090355,1822,6,0,0,0,0,0,0,1,0,,0,0,0,,,1,,1,,40 03:55.052,,0,75 05:25.277,4,0,0,0,46102,0,0,0,N,0,0,0,2,46102,1,,1,,1,N,N,N,0,,0,0,0,,2,,,2,1,0,0,0,0,0,2,0,2,,3,,N,,,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-8378937.232,4863061.502,34,2020085491,1910,0,0,0,0,0,0,0,0,0,1,1,,46,9,2020,4,39.980165,-75.269272,1910,6,0,0,0,0,0,0,0,0,,0,1,0,,,1,,1,,39 58:48.595,,0,75 16:09.378,4,0,0,0,46104,0,0,0,N,0,0,0,2,46104,1,,1,,1,N,N,N,0,,0,0,1,,2,,,2,1,1,0,0,0,0,2,0,2,,3,,N,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
-8376949.511,4864410.909,35,2020068617,49,2,0,0,0,0,0,0,0,0,1,0,,46,8,2020,4,39.989453,-75.251416,49,6,0,0,1,1,0,0,0,0,,0,0,0,,,2,,2,,39 59:22.029,2,0,75 15:05.097,4,0,0,0,46104,0,0,0,N,0,0,0,2,46104,2,,1,115,1,N,N,N,0,,0,0,0,,2,Y,,2,2,1,0,0,0,0,2,0,2,,,,N,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
-8366593.901,4876723.717,36,2020077729,957,1,0,0,0,0,0,0,0,0,4,0,,46,9,2020,7,40.074144,-75.15839,956,6,0,0,0,0,0,0,0,1,,0,0,0,,,2,,2,,40 04:26.918,6,0,75 09:30.203,3,0,0,0,46102,0,0,0,N,0,0,0,4,46102,0,,1,1102,1,N,N,N,0,,1,0,2,,0,Y,,3,2,0,0,0,1,0,2,0,3,,,,N,,,,,,,,,,,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
-8376728.876,4864551.12,37,2020068621,719,0,0,0,0,0,0,0,0,0,1,0,,46,8,2020,7,39.990418,-75.249434,719,6,0,0,0,0,0,0,0,0,,0,0,0,,,0,N,0,,39 59:25.504,,0,75 14:57.961,0,0,0,0,46104,0,0,0,N,0,0,0,2,46104,0,,1,,1,N,N,N,0,,0,0,2,,0,,,2,0,2,0,0,0,0,2,0,2,,,,N,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
-8366820.659,4876890.87,38,2020069655,2300,0,0,0,0,0,0,0,0,0,7,0,,46,8,2020,4,40.075293,-75.160427,2300,6,0,0,0,0,0,1,0,0,,0,0,0,,,2,,1,,40 04:31.053,4,0,75 09:37.536,4,0,0,0,46102,0,0,0,N,0,0,0,2,46102,1,,4,0,1,N,N,N,0,,0,0,1,,2,N,,1,2,2,0,0,1,0,2,0,1,,3,,N,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
-8373855.274,4866317.361,39,2020073123,2015,2,0,0,0,0,0,0,0,0,4,0,,46,8,2020,1,40.002573,-75.22362,2012,6,0,0,0,1,0,0,0,0,,0,0,0,,,1,,1,,40 00:09.262,2,0,75 13:25.031,3,0,0,1,46104,0,0,0,N,0,0,0,7,46104,0,,1,2045,1,N,N,N,0,,1,0,0,,2,Y,,3,1,0,0,0,0,0,2,0,3,,98,,N,,,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
-8366820.659,4876890.87,40,2020066913,537,1,0,0,0,0,0,0,0,0,4,0,,46,8,2020,1,40.075293,-75.160427,534,6,0,0,0,0,0,0,0,0,,0,0,0,,,1,,1,,40 04:31.053,,0,75 09:37.536,3,0,0,0,46102,0,0,0,N,0,0,0,4,46102,0,,1,,9,N,N,N,0,,1,0,1,,2,,,2,1,0,0,0,0,0,2,0,2,,,,N,,,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
-8359195.494,4875570.601,41,2020069651,1622,1,0,0,0,0,0,0,0,0,1,0,,46,8,2020,2,40.066217,-75.091929,1619,6,0,0,0,0,0,1,0,0,,0,0,0,,,1,,2,,40 03:58.382,,0,75 05:30.943,3,0,0,0,46102,0,0,0,N,0,0,0,3,46102,0,,1,,1,N,N,N,0,,1,0,1,,0,,,3,1,0,0,0,0,0,2,1,3,,,,N,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
-8368062.874,4877849.033,42,2020089925,1421,0,0,0,0,0,0,0,0,0,4,1,,46,10,2020,6,40.081879,-75.171586,1410,6,0,0,1,0,0,1,0,0,,0,1,0,,,0,,1,,40 04:54.764,,0,75 10:17.709,0,0,0,0,46102,0,0,0,N,0,0,0,2,46102,0,,1,,1,N,N,N,0,,0,0,1,,4,,,2,0,0,0,0,0,0,2,0,2,,,,N,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1
-8357467.704,4878635.74,43,2020085180,907,1,0,0,0,0,0,0,0,0,7,0,,46,10,2020,2,40.087286,-75.076408,901,6,0,0,0,0,0,0,0,0,,0,0,0,,,0,N,0,,40 05:14.230,,3,75 04:35.070,0,0,0,0,46101,0,0,0,N,0,0,0,1,46101,0,,4,,9,N,N,N,0,,0,0,0,,0,,,1,0,0,0,0,0,0,2,0,1,,,,N,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
-8367627.281,4877492.294,44,2020066912,2026,2,0,0,0,0,0,0,0,0,4,0,,46,8,2020,6,40.079427,-75.167673,2019,6,0,0,0,0,0,0,0,0,,0,0,0,,,3,,2,,40 04:45.936,2,7,75 10:03.622,8,0,0,0,46102,0,0,0,N,0,0,0,5,46102,0,,1,45,1,N,N,N,0,,0,0,0,,2,N,,2,3,0,0,0,3,1,2,0,2,,3,,N,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
-8367879.531,4877686.229,45,2020002053,1115,2,0,0,0,0,0,0,0,0,4,0,,46,1,2020,6,40.08076,-75.169939,1112,6,0,0,0,0,0,1,0,0,,0,0,0,,,3,,1,,40 04:50.736,4,0,75 10:11.782,8,0,0,0,46102,0,0,0,N,0,0,0,4,46102,0,,1,1300,9,N,N,N,0,,0,0,1,,2,N,,3,3,0,0,0,3,0,2,0,3,,,,N,,,,,,,,,,,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
-8376695.703,4864571.752,46,2020082214,2312,1,0,0,0,0,0,0,0,0,1,0,,46,9,2020,3,39.99056,-75.249136,2310,6,0,0,0,0,0,0,0,0,,0,0,0,,,3,N,0,,39 59:26.016,,0,75 14:56.891,4,0,0,0,46104,0,0,0,N,0,0,0,4,46104,3,,1,,9,N,N,N,0,,0,0,1,,2,,,2,3,1,0,0,0,1,2,0,2,,,,N,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
-8376878.712,4864460.891,47,2020068326,513,2,0,0,0,0,0,0,0,0,1,0,,46,8,2020,2,39.989797,-75.25078,511,6,0,0,0,0,0,0,0,0,,0,0,0,,,3,,1,,39 59:23.269,2,0,75 15:02.807,8,0,0,0,46104,0,0,0,N,0,0,0,3,46104,0,,1,540,1,N,N,N,0,,0,0,0,,2,N,,2,3,0,0,0,3,0,2,0,2,,,,N,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
-8366173.002,4876407.313,48,2020041233,1103,0,0,0,0,0,0,0,0,0,1,0,,46,5,2020,1,40.071969,-75.154609,1057,6,0,0,0,0,1,1,0,0,,0,0,0,,,1,N,0,,40 04:19.087,,0,75 09:16.593,4,0,0,0,46102,0,0,0,N,0,0,0,2,67301,1,,1,,1,N,N,N,0,,0,0,2,,0,,,2,1,0,0,0,0,0,2,0,2,,3,,N,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
-8376880.159,4864467.574,49,2020052588,,1,0,0,0,0,0,0,0,0,4,0,,46,6,2020,2,39.989843,-75.250793,,6,0,0,0,0,0,0,0,0,,0,0,0,,,1,Y,2,,39 59:23.436,2,0,75 15:02.855,4,0,0,0,46104,0,0,0,N,0,0,0,4,46104,1,,1,1700,1,N,N,N,1,,0,0,0,,2,Y,,2,1,0,0,0,0,0,2,0,2,,,,N,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
-8373201.828,4866726.599,50,2020059186,,2,0,0,0,0,0,0,0,0,1,0,,46,7,2020,2,40.005389,-75.21775,,6,0,0,0,0,0,1,1,0,,0,0,0,,,0,N,0,,40 00:19.400,,0,75 13:03.900,0,0,0,0,46104,0,0,0,N,0,0,0,2,46104,0,,1,,9,N,N,N,0,,0,0,0,,0,,,2,0,0,0,0,0,0,2,0,2,,4,,N,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
